Start Time:  10/1/2018 3:29:18 PM         Time Completed:  10/1/2018 4:37:33 PM     Elapsed Time:  01:08:14
Sample ID:     BFO_630_SV_300K_MvsH_011018

Experiment:    C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.exp
Data File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.txt
Plot File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.stp
VSM Data File: C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.dat

***DATA***

Field(Oe)	 Moment(emu)	
-1141.2949 	-0.00024214123 	
-1455.2088 	-0.00031493552 	
-1769.4653 	-0.00039884746 	
-2083.7173 	-0.00047480769 	
-2397.9746 	-0.00054597905 	
-2712.6392 	-0.00062719298 	
-3029.5885 	-0.00067603314 	
-3346.0817 	-0.00077187467 	
-3661.2184 	-0.00085270765 	
-3975.4648 	-0.00091434219 	
-4292.0064 	-0.00098212762 	
-4607.0712 	-0.0010667188 	
-4921.296 	-0.0011333258 	
-5235.5308 	-0.0012068301 	
-5549.6789 	-0.0012975773 	
-5863.9727 	-0.001367273 	
-6178.2177 	-0.0014274057 	
-6492.4356 	-0.0015087444 	
-6807.0762 	-0.0015845522 	
-7126.0513 	-0.0016429667 	
-7441.4087 	-0.0017278218 	
-7755.6158 	-0.001804825 	
-8069.8195 	-0.001877518 	
-8384.0134 	-0.001949051 	
-8698.218 	-0.002024941 	
-9013.5404 	-0.0020994335 	
-9329.6892 	-0.0021765576 	
-9646.2874 	-0.0022466231 	
-9961.0769 	-0.0023181364 	
-10275.153 	-0.0023954061 	
-10589.21 	-0.0024595789 	
-10903.264 	-0.0025452176 	
-11217.294 	-0.002616084 	
-11531.272 	-0.0026971062 	
-11845.181 	-0.0027677297 	
-11850.149 	-0.0027766862 	
-11535.371 	-0.002704527 	
-11220.745 	-0.0026317389 	
-10906.214 	-0.0025582681 	
-10591.79 	-0.002487649 	
-10277.421 	-0.0024059953 	
-9963.0821 	-0.0023365812 	
-9648.8184 	-0.0022689828 	
-9333.6828 	-0.0021894661 	
-9017.2668 	-0.0021205503 	
-8703.1372 	-0.0020547387 	
-8388.9733 	-0.0019851477 	
-8074.7844 	-0.0019171335 	
-7760.4655 	-0.0018489767 	
-7446.1728 	-0.0017921211 	
-7131.8879 	-0.0017077362 	
-6816.94 	-0.0016417607 	
-6500.1697 	-0.0015609529 	
-6185.8856 	-0.0015023089 	
-5871.5948 	-0.0014231832 	
-5557.2849 	-0.0013546544 	
-5243.0213 	-0.0012822738 	
-4928.7205 	-0.0012090956 	
-4614.4519 	-0.0011404463 	
-4298.2487 	-0.001063973 	
-3982.7698 	-0.00099524258 	
-3668.4536 	-0.00091689501 	
-3354.1352 	-0.00085312689 	
-3039.8693 	-0.0007772792 	
-2725.5771 	-0.00070246885 	
-2411.314 	-0.00062951988 	
-2097.0481 	-0.00056018053 	
-1782.7808 	-0.00047703701 	
-1468.5081 	-0.00040146091 	
-1154.2634 	-0.00033544641 	
-990.26333 	-0.00029342558 	
-970.31548 	-0.00028564986 	
-950.32004 	-0.00027271632 	
-930.32264 	-0.0002713776 	
-910.32235 	-0.00027096962 	
-890.32958 	-0.00026976949 	
-870.32915 	-0.00026132884 	
-850.34098 	-0.00025594236 	
-830.3442 	-0.00025158331 	
-810.35813 	-0.00024755687 	
-790.35969 	-0.00024308929 	
-770.36632 	-0.00023679038 	
-750.36985 	-0.00023123649 	
-730.37589 	-0.00022994267 	
-710.37536 	-0.00022330037 	
-690.38204 	-0.00021617842 	
-670.37583 	-0.00021434525 	
-650.39405 	-0.00020708968 	
-630.38403 	-0.00019907498 	
-610.4024 	-0.00019555991 	
-590.403 	-0.00018955925 	
-570.41246 	-0.00018714583 	
-550.4179 	-0.00017954494 	
